Timestamp,Vibration (mm/s)
2025-07-25 12:00:00.012400,7.203090248879068
2025-07-25 12:00:00.012500,7.071067811865477
2025-07-25 12:00:00.012600,6.936533058128052
2025-07-25 12:00:00.012700,6.799533787224194
2025-07-25 12:00:00.012800,6.660118674342517
2025-07-25 12:00:00.012900,6.51833725300879
2025-07-25 12:00:00.013000,6.3742398974868975
2025-07-25 12:00:00.013100,6.227877804881125
2025-07-25 12:00:00.013200,6.079302976946056
2025-07-25 12:00:00.013300,5.9285682016105925
2025-07-25 12:00:00.013400,5.775727034222675
2025-07-25 12:00:00.013500,5.620833778521307
2025-07-25 12:00:00.013600,5.463943467342691
2025-07-25 12:00:00.013700,5.305111843067342
2025-07-25 12:00:00.013800,5.144395337815062
2025-07-25 12:00:00.013900,4.981851053394909
2025-07-25 12:00:00.014000,4.817536741017156
2025-07-25 12:00:00.014100,4.651510780774585
2025-07-25 12:00:00.014200,4.483832160900323
2025-07-25 12:00:00.014300,4.314560456809592
2025-07-25 12:00:00.014400,4.143755809932843
2025-07-25 12:00:00.014500,3.971478906347806
2025-07-25 12:00:00.014600,3.797790955218014
2025-07-25 12:00:00.014700,3.6227536670454583
2025-07-25 12:00:00.014800,3.446429231745171
2025-07-25 12:00:00.014900,3.2688802965494275
2025-07-25 12:00:00.015000,3.0901699437494754
2025-07-25 12:00:00.015100,2.9103616682827225
2025-07-25 12:00:00.015200,2.729519355173255
2025-07-25 12:00:00.015300,2.5477072568338226
2025-07-25 12:00:00.015400,2.3649899702372505
2025-07-25 12:00:00.015500,2.1814324139654278
2025-07-25 12:00:00.015600,1.997099805144071
2025-07-25 12:00:00.015700,1.8120576362713725
2025-07-25 12:00:00.015800,1.6263716519488378
2025-07-25 12:00:00.015900,1.4401078255225217
2025-07-25 12:00:00.016000,1.2533323356430452
2025-07-25 12:00:00.016100,1.066111542752605
2025-07-25 12:00:00.016200,0.8785119655074359
2025-07-25 12:00:00.016300,0.6906002571440562
2025-07-25 12:00:00.016400,0.5024431817976966
2025-07-25 12:00:00.016500,0.3141075907812868
2025-07-25 12:00:00.016600,0.12566039883352836
2025-07-25 12:00:00.016700,-0.06283143965558438
2025-07-25 12:00:00.016800,-0.2513009544333757
2025-07-25 12:00:00.016900,-0.4396811831786471
2025-07-25 12:00:00.017000,-0.6279051952931334
2025-07-25 12:00:00.017100,-0.8159061156815723
2025-07-25 12:00:00.017200,-1.0036171485121472
2025-07-25 12:00:00.017300,-1.190971600948693
2025-07-25 12:00:00.017400,-1.3779029068463824
2025-07-25 12:00:00.017500,-1.5643446504023075
2025-07-25 12:00:00.017600,-1.7502305897527612
2025-07-25 12:00:00.017700,-1.9354946805086004
2025-07-25 12:00:00.017800,-2.1200710992205414
2025-07-25 12:00:00.017900,-2.303894266765903
2025-07-25 12:00:00.018000,-2.4868988716485503
2025-07-25 12:00:00.018100,-2.669019893203756
2025-07-25 12:00:00.018200,-2.8501926246997584
2025-07-25 12:00:00.018300,-3.0303526963277383
2025-07-25 12:00:00.018400,-3.209436098072091
2025-07-25 12:00:00.018500,-3.3873792024529155
2025-07-25 12:00:00.018600,-3.564118787132506
2025-07-25 12:00:00.018700,-3.739592057378005
2025-07-25 12:00:00.018800,-3.913736668372022
2025-07-25 12:00:00.018900,-4.086490747363485
2025-07-25 12:00:00.019000,-4.257792915650723
2025-07-25 12:00:00.019100,-4.427582310389017
2025-07-25 12:00:00.019200,-4.595798606214878
2025-07-25 12:00:00.019300,-4.762382036679388
2025-07-25 12:00:00.019400,-4.927273415482913
2025-07-25 12:00:00.019500,-5.090414157503709
2025-07-25 12:00:00.019600,-5.251746299612954
2025-07-25 12:00:00.019700,-5.411212521268755
2025-07-25 12:00:00.019800,-5.568756164881879
2025-07-25 12:00:00.019900,-5.724321255945906
2025-07-25 12:00:00.020000,-5.877852522924729
2025-07-25 12:00:00.020100,-6.029295416890243
2025-07-25 12:00:00.020200,-6.178596130903344
2025-07-25 12:00:00.020300,-6.325701619131243
2025-07-25 12:00:00.020400,-6.470559615694444
2025-07-25 12:00:00.020500,-6.613118653236517
2025-07-25 12:00:00.020600,-6.75332808121024
2025-07-25 12:00:00.020700,-6.891138083873482
2025-07-25 12:00:00.020800,-7.026499697988494
2025-07-25 12:00:00.020900,-7.159364830218312
2025-07-25 12:00:00.021000,-7.289686274214114
2025-07-25 12:00:00.021100,-7.417417727387392
2025-07-25 12:00:00.021200,-7.542513807361036
2025-07-25 12:00:00.021300,-7.664930068093497
2025-07-25 12:00:00.021400,-7.784623015670238
2025-07-25 12:00:00.021500,-7.9015501237569055
2025-07-25 12:00:00.021600,-8.015669848708765
2025-07-25 12:00:00.021700,-8.126941644330937
2025-07-25 12:00:00.021800,-8.23532597628427
2025-07-25 12:00:00.021900,-8.340784336131712
2025-07-25 12:00:00.022000,-8.443279255020153
2025-07-25 12:00:00.022100,-8.54277431699295
2025-07-25 12:00:00.022200,-8.63923417192835
2025-07-25 12:00:00.022300,-8.732624548099198
2025-07-25 12:00:00.022400,-8.822912264349528
2025-07-25 12:00:00.022500,-8.910065241883675
2025-07-25 12:00:00.022600,-8.994052515663707
2025-07-25 12:00:00.022700,-9.074844245411168
2025-07-25 12:00:00.022800,-9.152411726209174
2025-07-25 12:00:00.022900,-9.226727398701145
2025-07-25 12:00:00.023000,-9.29776485888251
2025-07-25 12:00:00.023100,-9.365498867481923
2025-07-25 12:00:00.023200,-9.429905358928643
2025-07-25 12:00:00.023300,-9.490961449902944
2025-07-25 12:00:00.023400,-9.54864544746643
2025-07-25 12:00:00.023500,-9.60293685676943
2025-07-25 12:00:00.023600,-9.653816388332737
2025-07-25 12:00:00.023700,-9.70126596490106
2025-07-25 12:00:00.023800,-9.74526872786577
2025-07-25 12:00:00.023900,-9.785809043254721
2025-07-25 12:00:00.024000,-9.822872507286887
2025-07-25 12:00:00.024100,-9.856445951489981
2025-07-25 12:00:00.024200,-9.88651744737914
2025-07-25 12:00:00.024300,-9.913076310695065
2025-07-25 12:00:00.024400,-9.936113105200082
2025-07-25 12:00:00.024500,-9.955619646030797
2025-07-25 12:00:00.024600,-9.971589002606137
2025-07-25 12:00:00.024700,-9.98401550108975
2025-07-25 12:00:00.024800,-9.992894726405893
2025-07-25 12:00:00.024900,-9.998223523808091
2025-07-25 12:00:00.025000,-10.0
2025-07-25 12:00:00.025100,-9.998223523808091
2025-07-25 12:00:00.025200,-9.992894726405893
2025-07-25 12:00:00.025300,-9.98401550108975
2025-07-25 12:00:00.025400,-9.97158900260614
2025-07-25 12:00:00.025500,-9.955619646030799
2025-07-25 12:00:00.025600,-9.936113105200082
2025-07-25 12:00:00.025700,-9.913076310695065
2025-07-25 12:00:00.025800,-9.886517447379141
2025-07-25 12:00:00.025900,-9.85644595148998
2025-07-25 12:00:00.026000,-9.822872507286888
2025-07-25 12:00:00.026100,-9.785809043254723
2025-07-25 12:00:00.026200,-9.745268727865772
2025-07-25 12:00:00.026300,-9.701265964901062
2025-07-25 12:00:00.026400,-9.653816388332743
2025-07-25 12:00:00.026500,-9.602936856769432
2025-07-25 12:00:00.026600,-9.548645447466432
2025-07-25 12:00:00.026700,-9.490961449902947
2025-07-25 12:00:00.026800,-9.429905358928645
2025-07-25 12:00:00.026900,-9.365498867481923
2025-07-25 12:00:00.027000,-9.297764858882516
2025-07-25 12:00:00.027100,-9.226727398701147
2025-07-25 12:00:00.027200,-9.152411726209175
2025-07-25 12:00:00.027300,-9.07484424541117
2025-07-25 12:00:00.027400,-8.994052515663713
2025-07-25 12:00:00.027500,-8.910065241883679
2025-07-25 12:00:00.027600,-8.82291226434953
2025-07-25 12:00:00.027700,-8.732624548099201
2025-07-25 12:00:00.027800,-8.639234171928354
2025-07-25 12:00:00.027900,-8.542774316992954
2025-07-25 12:00:00.028000,-8.443279255020155
2025-07-25 12:00:00.028100,-8.340784336131717
2025-07-25 12:00:00.028200,-8.235325976284276
2025-07-25 12:00:00.028300,-8.12694164433094
2025-07-25 12:00:00.028400,-8.015669848708768
2025-07-25 12:00:00.028500,-7.901550123756907
2025-07-25 12:00:00.028600,-7.78462301567024
2025-07-25 12:00:00.028700,-7.664930068093505
2025-07-25 12:00:00.028800,-7.542513807361041
2025-07-25 12:00:00.028900,-7.417417727387398
2025-07-25 12:00:00.029000,-7.289686274214117
2025-07-25 12:00:00.029100,-7.159364830218315
2025-07-25 12:00:00.029200,-7.026499697988497
2025-07-25 12:00:00.029300,-6.891138083873485
2025-07-25 12:00:00.029400,-6.753328081210247
2025-07-25 12:00:00.029500,-6.613118653236523
2025-07-25 12:00:00.029600,-6.470559615694443
2025-07-25 12:00:00.029700,-6.325701619131245
2025-07-25 12:00:00.029800,-6.178596130903347
2025-07-25 12:00:00.029900,-6.029295416890246
2025-07-25 12:00:00.030000,-5.877852522924733
2025-07-25 12:00:00.030100,-5.724321255945912
2025-07-25 12:00:00.030200,-5.568756164881885
2025-07-25 12:00:00.030300,-5.411212521268759
2025-07-25 12:00:00.030400,-5.251746299612961
2025-07-25 12:00:00.030500,-5.0904141575037105
2025-07-25 12:00:00.030600,-4.927273415482916
2025-07-25 12:00:00.030700,-4.762382036679394
2025-07-25 12:00:00.030800,-4.595798606214885
2025-07-25 12:00:00.030900,-4.427582310389024
2025-07-25 12:00:00.031000,-4.25779291565073
2025-07-25 12:00:00.031100,-4.086490747363489
2025-07-25 12:00:00.031200,-3.913736668372025
2025-07-25 12:00:00.031300,-3.7395920573780077
2025-07-25 12:00:00.031400,-3.5641187871325055
2025-07-25 12:00:00.031500,-3.387379202452923
2025-07-25 12:00:00.031600,-3.209436098072098
2025-07-25 12:00:00.031700,-3.0303526963277463
2025-07-25 12:00:00.031800,-2.8501926246997615
2025-07-25 12:00:00.031900,-2.66901989320375
2025-07-25 12:00:00.032000,-2.486898871648554
2025-07-25 12:00:00.032100,-2.3038942667659064
2025-07-25 12:00:00.032200,-2.1200710992205583
2025-07-25 12:00:00.032300,-1.9354946805086084
2025-07-25 12:00:00.032400,-1.750230589752769
2025-07-25 12:00:00.032500,-1.5643446504023113
2025-07-25 12:00:00.032600,-1.3779029068463773
2025-07-25 12:00:00.032700,-1.1909716009487055
2025-07-25 12:00:00.032800,-1.003617148512151
2025-07-25 12:00:00.032900,-0.8159061156815893
2025-07-25 12:00:00.033000,-0.6279051952931415
2025-07-25 12:00:00.033100,-0.43968118317865074
2025-07-25 12:00:00.033200,-0.25130095443337935
2025-07-25 12:00:00.033300,-0.06283143965558805
2025-07-25 12:00:00.033400,0.12566039883351582
2025-07-25 12:00:00.033500,0.31410759078127876
2025-07-25 12:00:00.033600,0.5024431817976973
2025-07-25 12:00:00.033700,0.6906002571440482
2025-07-25 12:00:00.033800,0.8785119655074279
2025-07-25 12:00:00.033900,1.0661115427525925
2025-07-25 12:00:00.034000,1.2533323356430417
2025-07-25 12:00:00.034100,1.4401078255225095
2025-07-25 12:00:00.034200,1.6263716519488298
2025-07-25 12:00:00.034300,1.8120576362713734
2025-07-25 12:00:00.034400,1.9970998051440672
2025-07-25 12:00:00.034500,2.1814324139654198
2025-07-25 12:00:00.034600,2.3649899702372386
2025-07-25 12:00:00.034700,2.5477072568338195
2025-07-25 12:00:00.034800,2.729519355173256
2025-07-25 12:00:00.034900,2.910361668282711
2025-07-25 12:00:00.035000,3.0901699437494723
2025-07-25 12:00:00.035100,3.26888029654942
2025-07-25 12:00:00.035200,3.4464292317451717
2025-07-25 12:00:00.035300,3.622753667045455
2025-07-25 12:00:00.035400,3.797790955218007
2025-07-25 12:00:00.035500,3.9714789063478073
2025-07-25 12:00:00.035600,4.143755809932832
2025-07-25 12:00:00.035700,4.314560456809586
2025-07-25 12:00:00.035800,4.483832160900316
2025-07-25 12:00:00.035900,4.651510780774582
2025-07-25 12:00:00.036000,4.817536741017157
2025-07-25 12:00:00.036100,4.981851053394902
2025-07-25 12:00:00.036200,5.144395337815063
2025-07-25 12:00:00.036300,5.30511184306733
2025-07-25 12:00:00.036400,5.463943467342684
2025-07-25 12:00:00.036500,5.6208337785213045
2025-07-25 12:00:00.036600,5.775727034222672
2025-07-25 12:00:00.036700,5.928568201610593
2025-07-25 12:00:00.036800,6.079302976946046
2025-07-25 12:00:00.036900,6.227877804881122
2025-07-25 12:00:00.037000,6.374239897486898
2025-07-25 12:00:00.037100,6.51833725300878
2025-07-25 12:00:00.037200,6.660118674342515
2025-07-25 12:00:00.037300,6.799533787224188
2025-07-25 12:00:00.037400,6.936533058128051
2025-07-25 12:00:00.037500,7.071067811865468
2025-07-25 12:00:00.037600,7.203090248879066
2025-07-25 12:00:00.037700,7.332553462225602
2025-07-25 12:00:00.037800,7.459411454241815
2025-07-25 12:00:00.037900,7.583619152887216
2025-07-25 12:00:00.038000,7.7051324277578885
2025-07-25 12:00:00.038100,7.823908105765881
2025-07-25 12:00:00.038200,7.939903986478357
2025-07-25 12:00:00.038300,8.053078857111215
2025-07-25 12:00:00.038400,8.163392507171839
2025-07-25 12:00:00.038500,8.270805742745612
2025-07-25 12:00:00.038600,8.375280400421413
2025-07-25 12:00:00.038700,8.47677936085083
2025-07-25 12:00:00.038800,8.57526656193652
2025-07-25 12:00:00.038900,8.670707011644902
2025-07-25 12:00:00.039000,8.76306680043863
2025-07-25 12:00:00.039100,8.852313113324549
2025-07-25 12:00:00.039200,8.938414241512634
2025-07-25 12:00:00.039300,9.021339593682022
2025-07-25 12:00:00.039400,9.101059706849954
2025-07-25 12:00:00.039500,9.177546256839808
2025-07-25 12:00:00.039600,9.25077206834458
2025-07-25 12:00:00.039700,9.320711124582106
2025-07-25 12:00:00.039800,9.387338576538738
2025-07-25 12:00:00.039900,9.45063075179805
2025-07-25 12:00:00.040000,9.510565162951535
2025-07-25 12:00:00.040100,9.567120515588304
2025-07-25 12:00:00.040200,9.620276715860857
2025-07-25 12:00:00.040300,9.67001487762435
2025-07-25 12:00:00.040400,9.716317329146742
2025-07-25 12:00:00.040500,9.759167619387473
2025-07-25 12:00:00.040600,9.79855052384247
2025-07-25 12:00:00.040700,9.834452049953295
2025-07-25 12:00:00.040800,9.866859442078681
2025-07-25 12:00:00.040900,9.895761186026506
2025-07-25 12:00:00.041000,9.921147013144777
2025-07-25 12:00:00.041100,9.943007903969988
2025-07-25 12:00:00.041200,9.961336091431722
2025-07-25 12:00:00.041300,9.976125063612251
2025-07-25 12:00:00.041400,9.987369566060176
2025-07-25 12:00:00.041500,9.995065603657316
2025-07-25 12:00:00.041600,9.999210442038162
2025-07-25 12:00:00.041700,9.999802608561371
2025-07-25 12:00:00.041800,9.996841892833002
2025-07-25 12:00:00.041900,9.99032934678125
2025-07-25 12:00:00.042000,9.980267284282716
2025-07-25 12:00:00.042100,9.966659280340298
2025-07-25 12:00:00.042200,9.949510169813001
2025-07-25 12:00:00.042300,9.928826045698134
2025-07-25 12:00:00.042400,9.904614256966513
2025-07-25 12:00:00.042500,9.876883405951379
2025-07-25 12:00:00.042600,9.845643345292055
2025-07-25 12:00:00.042700,9.810905174433342
2025-07-25 12:00:00.042800,9.772681235681935
2025-07-25 12:00:00.042900,9.730985109821269
2025-07-25 12:00:00.043000,9.685831611286313
2025-07-25 12:00:00.043100,9.637236782900102
2025-07-25 12:00:00.043200,9.585217890173762
2025-07-25 12:00:00.043300,9.529793415172188
2025-07-25 12:00:00.043400,9.470983049947447
2025-07-25 12:00:00.043500,9.408807689542257
2025-07-25 12:00:00.043600,9.343289424566127
2025-07-25 12:00:00.043700,9.274451533346618
2025-07-25 12:00:00.043800,9.202318473658705
2025-07-25 12:00:00.043900,9.126915874035026
2025-07-25 12:00:00.044000,9.048270524660191
2025-07-25 12:00:00.044100,8.96641036785236
2025-07-25 12:00:00.044200,8.881364488135443
2025-07-25 12:00:00.044300,8.793163101905566
2025-07-25 12:00:00.044400,8.701837546695257
2025-07-25 12:00:00.044500,8.607420270039436
2025-07-25 12:00:00.044600,8.509944817946923
2025-07-25 12:00:00.044700,8.409445822981693
2025-07-25 12:00:00.044800,8.305958991958136
2025-07-25 12:00:00.044900,8.199521093254528
2025-07-25 12:00:00.045000,8.090169943749476
2025-07-25 12:00:00.045100,7.97794439538572
2025-07-25 12:00:00.045200,7.862884321366196
2025-07-25 12:00:00.045300,7.745030601987342
2025-07-25 12:00:00.045400,7.624425110114478
2025-07-25 12:00:00.045500,7.501110696304602
2025-07-25 12:00:00.045600,7.3751311735817415
2025-07-25 12:00:00.045700,7.246531301870465
2025-07-25 12:00:00.045800,7.11535677209286
2025-07-25 12:00:00.045900,6.981654189934728
2025-07-25 12:00:00.046000,6.845471059286897
2025-07-25 12:00:00.046100,6.706855765367205
2025-07-25 12:00:00.046200,6.565857557529565
2025-07-25 12:00:00.046300,6.422526531765853
2025-07-25 12:00:00.046400,6.27691361290701
2025-07-25 12:00:00.046500,6.129070536529779
2025-07-25 12:00:00.046600,5.979049830575198
2025-07-25 12:00:00.046700,5.826904796685765
2025-07-25 12:00:00.046800,5.672689491267565
2025-07-25 12:00:00.046900,5.516458706284297
2025-07-25 12:00:00.047000,5.358267949789971
2025-07-25 12:00:00.047100,5.198173426207094
2025-07-25 12:00:00.047200,5.0362320163576175
2025-07-25 12:00:00.047300,4.872501257253329
2025-07-25 12:00:00.047400,4.707039321653326
2025-07-25 12:00:00.047500,4.539904997395479
2025-07-25 12:00:00.047600,4.371157666509335
2025-07-25 12:00:00.047700,4.200857284118079
2025-07-25 12:00:00.047800,4.0290643571366385
2025-07-25 12:00:00.047900,3.8558399227739715
2025-07-25 12:00:00.048000,3.68124552684678
2025-07-25 12:00:00.048100,3.505343201912602
2025-07-25 12:00:00.048200,3.3281954452298725
2025-07-25 12:00:00.048300,3.149865196553048
2025-07-25 12:00:00.048400,2.9704158157703437
2025-07-25 12:00:00.048500,2.7899110603922983
2025-07-25 12:00:00.048600,2.6084150628989695
2025-07-25 12:00:00.048700,2.4259923079540853
2025-07-25 12:00:00.048800,2.242707609493817
2025-07-25 12:00:00.048900,2.05862608769883
2025-07-25 12:00:00.049000,1.8738131458572571
2025-07-25 12:00:00.049100,1.6883344471273434
2025-07-25 12:00:00.049200,1.5022558912075867
2025-07-25 12:00:00.049300,1.3156435909228352
2025-07-25 12:00:00.049400,1.1285638487348213
2025-07-25 12:00:00.049500,0.9410831331851415
2025-07-25 12:00:00.049600,0.7532680552793194
2025-07-25 12:00:00.049700,0.5651853448202493
2025-07-25 12:00:00.049800,0.3769018266993434
2025-07-25 12:00:00.049900,0.18848439715409146
2025-07-25 12:00:00.050000,3.673940397442059e-15
2025-07-25 12:00:00.050100,-0.1884843971540841
2025-07-25 12:00:00.050200,-0.37690182669933603
2025-07-25 12:00:00.050300,-0.565185344820242
2025-07-25 12:00:00.050400,-0.7532680552793123
2025-07-25 12:00:00.050500,-0.9410831331851343
2025-07-25 12:00:00.050600,-1.1285638487347964
2025-07-25 12:00:00.050700,-1.3156435909228106
2025-07-25 12:00:00.050800,-1.502255891207562
2025-07-25 12:00:00.050900,-1.6883344471273363
2025-07-25 12:00:00.051000,-1.87381314585725
2025-07-25 12:00:00.051100,-2.0586260876988054
2025-07-25 12:00:00.051200,-2.24270760949381
2025-07-25 12:00:00.051300,-2.425992307954078
2025-07-25 12:00:00.051400,-2.6084150628989615
2025-07-25 12:00:00.051500,-2.789911060392291
2025-07-25 12:00:00.051600,-2.9704158157703366
2025-07-25 12:00:00.051700,-3.149865196553041
2025-07-25 12:00:00.051800,-3.328195445229865
2025-07-25 12:00:00.051900,-3.505343201912578
2025-07-25 12:00:00.052000,-3.681245526846773
2025-07-25 12:00:00.052100,-3.8558399227739484
2025-07-25 12:00:00.052200,-4.0290643571366145
2025-07-25 12:00:00.052300,-4.200857284118056
2025-07-25 12:00:00.052400,-4.371157666509328
2025-07-25 12:00:00.052500,-4.539904997395472
2025-07-25 12:00:00.052600,-4.707039321653319
2025-07-25 12:00:00.052700,-4.872501257253322
2025-07-25 12:00:00.052800,-5.036232016357597
2025-07-25 12:00:00.052900,-5.198173426207089
2025-07-25 12:00:00.053000,-5.3582679497899655
2025-07-25 12:00:00.053100,-5.516458706284292
2025-07-25 12:00:00.053200,-5.67268949126756
2025-07-25 12:00:00.053300,-5.826904796685746
2025-07-25 12:00:00.053400,-5.979049830575179
2025-07-25 12:00:00.053500,-6.129070536529761
2025-07-25 12:00:00.053600,-6.276913612907005
2025-07-25 12:00:00.053700,-6.422526531765835
2025-07-25 12:00:00.053800,-6.565857557529561
2025-07-25 12:00:00.053900,-6.706855765367202
2025-07-25 12:00:00.054000,-6.845471059286879
2025-07-25 12:00:00.054100,-6.981654189934724
2025-07-25 12:00:00.054200,-7.115356772092855
2025-07-25 12:00:00.054300,-7.24653130187046
2025-07-25 12:00:00.054400,-7.375131173581737
2025-07-25 12:00:00.054500,-7.501110696304586
2025-07-25 12:00:00.054600,-7.6244251101144735
2025-07-25 12:00:00.054700,-7.745030601987337
2025-07-25 12:00:00.054800,-7.86288432136618
2025-07-25 12:00:00.054900,-7.977944395385705
2025-07-25 12:00:00.055000,-8.090169943749473
2025-07-25 12:00:00.055100,-8.199521093254527
2025-07-25 12:00:00.055200,-8.305958991958132
2025-07-25 12:00:00.055300,-8.40944582298169
2025-07-25 12:00:00.055400,-8.50994481794692
2025-07-25 12:00:00.055500,-8.60742027003943
2025-07-25 12:00:00.055600,-8.701837546695254
2025-07-25 12:00:00.055700,-8.793163101905554
2025-07-25 12:00:00.055800,-8.88136448813544
2025-07-25 12:00:00.055900,-8.966410367852355
2025-07-25 12:00:00.056000,-9.048270524660188
2025-07-25 12:00:00.056100,-9.126915874035022
2025-07-25 12:00:00.056200,-9.202318473658694
2025-07-25 12:00:00.056300,-9.274451533346607
2025-07-25 12:00:00.056400,-9.343289424566116
2025-07-25 12:00:00.056500,-9.408807689542254
2025-07-25 12:00:00.056600,-9.470983049947444
